color_id,left_one,left_two,left_three,left_four,left_five,left_six,left_seven,left_eight,right_one,right_two,right_three,right_four,right_five,right_six,right_seven,right_eight,left_offset,right_offset,left_angleoffset,right_angleoffset,size,angle,center_x,center_y,width,height,bdcenter_x,bdcenter_x,part_class,part_rotation
60#151#139,126,159,1,48,0,0,0,0,0,0,0,0,0,0,0,0,"(19.5, 25.0)","(0, 0)",0,0,2,-0.0,857.5,160.0,1691.999755859375,298.99993896484375,858.0,160.5,10772142,1
60#77#26,3,96,190,31,0,0,0,0,0,0,0,0,0,0,0,0,"(-19.5, -25.0)","(0, 0)",0,0,2,-0.0,2363.0,160.0,1691.999755859375,298.99993896484375,2363.5,160.5,10772142,0
65#91#135,126,159,1,48,0,0,0,0,0,0,0,0,0,0,0,0,"(19.5, 25.0)","(0, 0)",0,0,2,-0.0,3852.5,169.5,1691.999755859375,298.99993896484375,3853.0,170.0,10772142,1
146#20#124,3,96,190,31,0,0,0,0,0,0,0,0,0,0,0,0,"(-19.5, -25.0)","(0, 0)",0,0,2,-0.0,5341.5,160.0,1691.999755859375,298.99993896484375,5342.0,160.5,10772142,0
82#38#101,126,159,1,48,0,0,0,0,0,0,0,0,0,0,0,0,"(19.5, 25.0)","(0, 0)",0,0,2,-0.0,857.5,469.5,1691.999755859375,298.99993896484375,858.0,470.0,10772142,1
58#94#96,3,96,190,31,0,0,0,0,0,0,0,0,0,0,0,0,"(-19.5, -25.0)","(0, 0)",0,0,2,-0.0,2363.0,469.5,1691.999755859375,298.99993896484375,2363.5,470.0,10772142,0
118#95#68,126,159,1,48,0,0,0,0,0,0,0,0,0,0,0,0,"(19.5, 25.0)","(0, 0)",0,0,2,-0.0,3852.5,479.0,1691.999755859375,298.99993896484375,3853.0,479.5,10772142,1
146#8#109,3,96,190,31,0,0,0,0,0,0,0,0,0,0,0,0,"(-19.5, -25.0)","(0, 0)",0,0,2,-0.0,5341.5,469.5,1691.999755859375,298.99993896484375,5342.0,470.0,10772142,0
115#143#119,126,159,1,48,0,0,0,0,0,0,0,0,0,0,0,0,"(19.5, 25.0)","(0, 0)",0,0,2,0.0,857.4998779296875,779.4998779296875,1691.999755859375,298.99993896484375,858.0,780.0,10772142,1
121#68#135,3,96,190,31,0,0,0,0,0,0,0,0,0,0,0,0,"(-19.5, -25.0)","(0, 0)",0,0,2,-0.0,2363.0,779.5,1691.999755859375,298.99993896484375,2363.5,780.0,10772142,0
66#74#47,126,159,1,48,0,0,0,0,0,0,0,0,0,0,0,0,"(19.5, 25.0)","(0, 0)",0,0,2,-0.0,3852.5,788.5,1691.999755859375,298.99993896484375,3853.0,789.0,10772142,1
27#134#63,3,96,190,31,0,0,0,0,0,0,0,0,0,0,0,0,"(-19.5, -25.0)","(0, 0)",0,0,2,-0.0,5341.5,779.5,1691.999755859375,298.99993896484375,5342.0,780.0,10772142,0
53#2#133,124,190,7,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-30.5, 27.0)","(0, 0)",0,0,2,-0.0,818.5,1640.0,1615.0,300.0,819.0,1640.5,10772124,1
92#120#123,7,120,159,15,0,0,0,0,0,0,0,0,0,0,0,0,"(30.5, -27.0)","(0, 0)",0,0,2,-0.0,2398.0,1640.0,1615.0,300.0,2398.5,1640.5,10772124,0
133#106#77,124,190,7,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-30.5, 27.0)","(0, 0)",0,0,2,-0.0,818.5,1377.0,1615.0,300.0,819.0,1377.5,10772124,1
46#31#114,124,190,7,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-30.5, 27.0)","(0, 0)",0,0,2,-0.0,818.5,1113.0,1615.0,300.0,819.0,1113.5,10772124,1
11#133#30,7,120,159,15,0,0,0,0,0,0,0,0,0,0,0,0,"(30.5, -27.0)","(0, 0)",0,0,2,-0.0,2398.0,1377.0,1615.0,300.0,2398.5,1377.5,10772124,0
38#66#25,7,120,159,15,0,0,0,0,0,0,0,0,0,0,0,0,"(30.5, -27.0)","(0, 0)",0,0,2,-0.0,2363.0,1113.0,1615.0,300.0,2363.5,1113.5,10772124,0
42#107#107,124,190,7,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-30.5, 27.0)","(0, 0)",0,0,2,-0.0,3877.0,1619.0,1615.0,300.0,3877.5,1619.5,10772124,1
35#62#6,124,190,7,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-30.5, 27.0)","(0, 0)",0,0,2,-0.0,3877.0,1355.5,1615.0,300.0,3877.5,1356.0,10772124,1
74#21#4,124,190,7,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-30.5, 27.0)","(0, 0)",0,0,2,-0.0,3877.0,1092.0,1615.0,300.0,3877.5,1092.5,10772124,1
98#149#46,7,120,159,15,0,0,0,0,0,0,0,0,0,0,0,0,"(30.5, -27.0)","(0, 0)",0,0,2,-0.0,5380.5,1640.0,1615.0,300.0,5381.0,1640.5,10772124,0
96#3#54,7,120,159,15,0,0,0,0,0,0,0,0,0,0,0,0,"(30.5, -27.0)","(0, 0)",0,0,2,-0.0,5380.5,1377.0,1615.0,300.0,5381.0,1377.5,10772124,0
51#52#110,7,120,159,15,0,0,0,0,0,0,0,0,0,0,0,0,"(30.5, -27.0)","(0, 0)",0,0,2,-0.0,5368.0,1089.0,1615.0,300.0,5368.5,1089.5,10772124,0
