color_id,left_one,left_two,left_three,left_four,left_five,left_six,left_seven,left_eight,right_one,right_two,right_three,right_four,right_five,right_six,right_seven,right_eight,left_offset,right_offset,left_angleoffset,right_angleoffset,size,angle,center_x,center_y,width,height,bdcenter_x,bdcenter_x,part_class,part_rotation
60#151#139,0,128,255,63,0,0,0,0,0,0,0,0,0,0,0,0,"(-301.0, -121.0)","(0, 0)",0,0,2,-0.0,4837.0,156.0,2308.0,288.0,4836.5,155.5,TPJ004861497,0
60#77#26,0,128,255,63,0,0,0,0,0,0,0,0,0,0,0,0,"(-301.0, -38.5)","(0, 0)",0,0,2,-0.0,4837.0,452.5,2308.0,289.0,4836.5,452.0,TPJ004861499,0
65#91#135,0,128,255,47,0,0,0,0,0,0,0,0,0,0,0,0,"(-191.9998779296875, -84.0)","(0, 0)",0,0,2,0.0,5065.0001220703125,689.0001220703125,1851.999755859375,167.99996948242188,5064.5,688.5,TPJ004861598,0
146#20#124,0,132,247,237,11,0,0,0,0,0,0,0,0,0,0,0,"(-99.9998779296875, 78.5001220703125)","(0, 0)",0,0,2,0.0,5131.5001220703125,1001.5001220703125,1717.999755859375,438.99993896484375,5131.0,1001.0,13391334,0
82#38#101,218,127,16,0,0,15,0,0,0,0,0,0,0,0,0,0,"(108.0001220703125, -78.4998779296875)","(0, 0)",0,0,2,0.0,5138.5001220703125,1451.5000610351562,1703.999755859375,438.99993896484375,5138.0,1451.0,13391336,0
118#95#68,0,128,111,63,0,0,0,0,0,0,0,0,0,0,0,0,"(-125.9998779296875, -79.5)","(0, 0)",0,0,2,0.0,3410.5,1517.5,1703.999755859375,100.99998474121094,3410.0,1517.0,13391342,0
