color_id,left_one,left_two,left_three,left_four,left_five,left_six,left_seven,left_eight,right_one,right_two,right_three,right_four,right_five,right_six,right_seven,right_eight,left_offset,right_offset,left_angleoffset,right_angleoffset,size,angle,center_x,center_y,width,height,bdcenter_x,bdcenter_x,part_class,part_rotation
60#151#139,185,127,118,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-158.5, -14.5)","(0, 0)",0,0,2,0.4315948486328125,6537.0101318359375,163.296630859375,2908.0,279.0,6536.0,159.0,14486931,0
60#77#26,135,155,127,39,0,0,0,0,0,0,0,0,0,0,0,0,"(158.5, 14.5)","(0, 0)",0,0,2,0.4315948486328125,6535.9901123046875,411.7032470703125,2908.0,279.0,6536.0,415.0,14486931,1
65#91#135,185,127,118,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-158.5, -14.5)","(0, 0)",0,0,2,0.4315948486328125,6537.0101318359375,692.2967529296875,2908.0,279.0,6536.0,688.0,14486931,0
146#20#124,135,155,127,39,0,0,0,0,0,0,0,0,0,0,0,0,"(158.5, 14.5)","(0, 0)",0,0,2,0.4315948486328125,6535.9901123046875,940.7032470703125,2908.0,279.0,6536.0,944.0,14486931,1
82#38#101,185,127,118,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-158.5, -14.5)","(0, 0)",0,0,2,0.4315948486328125,6537.0101318359375,1221.2967529296875,2908.0,279.0,6536.0,1217.0,14486931,0
58#94#96,135,155,127,39,0,0,0,0,0,0,0,0,0,0,0,0,"(158.5, 14.5)","(0, 0)",0,0,2,0.4315948486328125,6535.9901123046875,1469.703369140625,2908.0,279.0,6536.0,1473.0,14486931,1
118#95#68,185,127,118,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-158.5, -14.5)","(0, 0)",0,0,2,0.4315948486328125,3611.517578125,692.296630859375,2908.0,279.0,3610.5,688.0,14486931,0
146#8#109,135,155,127,39,0,0,0,0,0,0,0,0,0,0,0,0,"(158.5, 14.5)","(0, 0)",0,0,2,0.4315948486328125,3609.990234375,940.703369140625,2908.0,279.0,3610.0,944.0,14486931,1
115#143#119,185,127,118,56,0,0,0,0,0,0,0,0,0,0,0,0,"(-158.5, -14.5)","(0, 0)",0,0,2,0.4315948486328125,3611.517578125,163.296875,2908.0,279.0,3610.5,159.0,14486931,0
121#68#135,135,155,127,39,0,0,0,0,0,0,0,0,0,0,0,0,"(158.5, 14.5)","(0, 0)",0,0,2,0.4315948486328125,3609.990234375,411.703369140625,2908.0,279.0,3610.0,415.0,14486931,1
